State,Severity,Year,Month,Day,Counter
IN,2,2019,June,22,2
IN,2,2019,June,23,1
IN,2,2019,June,24,14
IN,2,2019,June,25,11
IN,2,2019,June,26,15
IN,2,2019,June,27,3
IN,2,2019,June,28,10
IN,2,2019,June,29,2
IN,2,2019,March,01,6
IN,2,2019,March,04,8
IN,2,2019,March,05,6
IN,2,2019,March,06,10
IN,2,2019,March,07,10
IN,2,2019,March,08,4
IN,2,2019,March,11,12
IN,2,2019,March,12,5
IN,2,2019,March,13,11
IN,2,2019,March,14,14
IN,2,2019,March,15,10
IN,2,2019,March,18,8
IN,2,2019,March,19,6
IN,2,2019,March,20,7
IN,2,2019,March,21,5
IN,2,2019,March,22,3
IN,2,2019,March,25,8
IN,2,2019,March,26,7
IN,2,2019,March,27,4
IN,2,2019,March,28,6
IN,2,2019,March,29,2
IN,2,2019,March,31,2
IN,2,2019,May,01,9
IN,2,2019,May,02,11
IN,2,2019,May,03,9
IN,2,2019,May,06,7
IN,2,2019,May,07,3
IN,2,2019,May,08,9
IN,2,2019,May,09,7
IN,2,2019,May,10,8
IN,2,2019,May,13,5
IN,2,2019,May,14,16
IN,2,2019,May,15,6
IN,2,2019,May,16,4
IN,2,2019,May,17,4
IN,2,2019,May,19,1
IN,2,2019,May,20,10
IN,2,2019,May,21,7
IN,2,2019,May,22,9
IN,2,2019,May,23,11
IN,2,2019,May,24,2
IN,2,2019,May,27,2
IN,2,2019,May,28,5
IN,2,2019,May,29,9
IN,2,2019,May,30,14
IN,2,2019,May,31,11
IN,2,2019,November,01,3
IN,2,2019,November,02,3
IN,2,2019,November,03,2
IN,2,2019,November,04,1
IN,2,2019,November,05,7
IN,2,2019,November,06,7
IN,2,2019,November,07,11
IN,2,2019,November,08,6
IN,2,2019,November,09,3
IN,2,2019,November,10,1
IN,2,2019,November,11,5
IN,2,2019,November,12,13
IN,2,2019,November,13,8
IN,2,2019,November,14,11
IN,2,2019,November,15,6
IN,2,2019,November,18,4
IN,2,2019,November,19,7
IN,2,2019,November,20,7
IN,2,2019,November,21,3
IN,2,2019,November,22,13
IN,2,2019,November,23,1
IN,2,2019,November,26,6
IN,2,2019,November,27,5
IN,2,2019,November,29,1
IN,2,2019,October,01,7
IN,2,2019,October,02,13
IN,2,2019,October,03,6
IN,2,2019,October,04,9
IN,2,2019,October,05,2
IN,2,2019,October,07,5
IN,2,2019,October,08,4
IN,2,2019,October,09,9
IN,2,2019,October,10,7
IN,2,2019,October,11,14
IN,2,2019,October,12,5
IN,2,2019,October,13,6
IN,2,2019,October,14,8
IN,2,2019,October,15,11
IN,2,2019,October,16,3
IN,2,2019,October,17,11
IN,2,2019,October,18,6
IN,2,2019,October,19,4
IN,2,2019,October,20,1
IN,2,2019,October,21,4
IN,2,2019,October,22,12
IN,2,2019,October,23,9
IN,2,2019,October,24,17
IN,2,2019,October,25,10
IN,2,2019,October,26,4
IN,2,2019,October,27,1
IN,2,2019,October,28,5
IN,2,2019,October,29,4
IN,2,2019,October,30,11
IN,2,2019,October,31,5
IN,2,2019,September,01,6
IN,2,2019,September,02,5
IN,2,2019,September,03,5
IN,2,2019,September,04,9
IN,2,2019,September,05,13
IN,2,2019,September,06,7
IN,2,2019,September,07,5
IN,2,2019,September,08,4
IN,2,2019,September,09,15
IN,2,2019,September,10,8
IN,2,2019,September,11,12
IN,2,2019,September,12,9
IN,2,2019,September,13,14
IN,2,2019,September,16,12
IN,2,2019,September,17,12
IN,2,2019,September,18,10
IN,2,2019,September,19,6
IN,2,2019,September,20,11
IN,2,2019,September,21,5
IN,2,2019,September,22,3
IN,2,2019,September,23,5
IN,2,2019,September,24,8
IN,2,2019,September,25,8
IN,2,2019,September,26,4
IN,2,2019,September,27,12
IN,2,2019,September,28,3
IN,2,2019,September,30,8
IN,2,2020,April,01,1
IN,2,2020,April,02,2
IN,2,2020,April,03,4
IN,2,2020,April,04,2
IN,2,2020,April,05,1
IN,2,2020,April,06,2
IN,2,2020,April,07,3
IN,2,2020,April,08,5
IN,2,2020,April,09,3
IN,2,2020,April,10,1
IN,2,2020,April,13,4
IN,2,2020,April,14,2
IN,2,2020,April,15,3
IN,2,2020,April,17,6
IN,2,2020,April,18,3
IN,2,2020,April,19,2
IN,2,2020,April,21,5
IN,2,2020,April,22,11
IN,2,2020,April,23,6
IN,2,2020,April,24,3
IN,2,2020,April,27,2
IN,2,2020,April,28,7
IN,2,2020,April,29,11
IN,2,2020,April,30,7
IN,2,2020,August,03,1
IN,2,2020,August,05,2
IN,2,2020,August,07,3
IN,2,2020,August,10,2
IN,2,2020,August,12,1
IN,2,2020,August,13,3
IN,2,2020,August,14,2
IN,2,2020,August,17,4
IN,2,2020,August,18,2
IN,2,2020,August,19,3
IN,2,2020,August,21,4
IN,2,2020,August,24,3
IN,2,2020,August,26,1
IN,2,2020,August,27,3
IN,2,2020,August,28,2
IN,2,2020,August,31,1
IN,2,2020,December,01,60
IN,2,2020,December,02,28
IN,2,2020,December,03,27
IN,2,2020,December,04,6
IN,2,2020,December,06,12
IN,2,2020,December,07,15
IN,2,2020,December,08,33
IN,2,2020,December,09,37
IN,2,2020,December,10,20
IN,2,2020,December,11,35
IN,2,2020,December,12,40
IN,2,2020,December,13,15
IN,2,2020,December,14,34
IN,2,2020,December,15,56
IN,2,2020,December,16,105
IN,2,2020,December,17,38
IN,2,2020,December,18,35
IN,2,2020,December,19,24
IN,2,2020,December,20,16
IN,2,2020,December,21,13
IN,2,2020,December,22,22
IN,2,2020,December,23,21
IN,2,2020,December,24,30
IN,2,2020,December,25,32
IN,2,2020,December,26,19
IN,2,2020,December,27,27
IN,2,2020,December,28,3
IN,2,2020,December,29,23
IN,2,2020,December,30,44
IN,2,2020,December,31,40
IN,2,2020,February,01,3
IN,2,2020,February,03,2
IN,2,2020,February,04,5
IN,2,2020,February,05,9
IN,2,2020,February,06,7
IN,2,2020,February,07,10
IN,2,2020,February,09,2
IN,2,2020,February,10,4
IN,2,2020,February,11,4
IN,2,2020,February,12,1
IN,2,2020,February,13,6
IN,2,2020,February,14,7
IN,2,2020,February,15,1
IN,2,2020,February,16,2
IN,2,2020,February,17,2
IN,2,2020,February,18,5
IN,2,2020,February,19,13
IN,2,2020,February,20,13
IN,2,2020,February,21,5
IN,2,2020,February,22,3
IN,2,2020,February,24,6
IN,2,2020,February,25,4
IN,2,2020,February,26,4
IN,2,2020,February,27,3
IN,2,2020,February,28,5
IN,2,2020,February,29,1
IN,2,2020,January,01,1
IN,2,2020,January,02,6
IN,2,2020,January,03,7
IN,2,2020,January,04,5
IN,2,2020,January,06,8
IN,2,2020,January,07,3
IN,2,2020,January,08,6
IN,2,2020,January,09,5
IN,2,2020,January,10,12
IN,2,2020,January,11,1
IN,2,2020,January,12,6
IN,2,2020,January,13,6
IN,2,2020,January,14,12
IN,2,2020,January,15,8
IN,2,2020,January,16,8
IN,2,2020,January,17,10
IN,2,2020,January,18,2
IN,2,2020,January,19,1
IN,2,2020,January,20,3
IN,2,2020,January,21,6
IN,2,2020,January,22,4
IN,2,2020,January,23,4
IN,2,2020,January,24,5
IN,2,2020,January,26,2
IN,2,2020,January,27,4
IN,2,2020,January,28,7
IN,2,2020,January,29,6
IN,2,2020,January,30,2
IN,2,2020,January,31,4
IN,2,2020,July,01,2
IN,2,2020,July,02,1
IN,2,2020,July,06,1
IN,2,2020,July,07,1
IN,2,2020,July,08,3
IN,2,2020,July,09,3
IN,2,2020,July,13,3
IN,2,2020,July,14,3
IN,2,2020,July,15,3
IN,2,2020,July,16,6
IN,2,2020,July,17,3
IN,2,2020,July,20,2
IN,2,2020,July,21,2
IN,2,2020,July,22,3
IN,2,2020,July,23,2
IN,2,2020,July,24,6
IN,2,2020,July,27,9
IN,2,2020,July,29,1
IN,2,2020,July,30,2
IN,2,2020,July,31,1
IN,2,2020,June,01,10
IN,2,2020,June,02,5
IN,2,2020,June,03,9
IN,2,2020,June,04,16
IN,2,2020,June,05,11
IN,2,2020,June,06,9
IN,2,2020,June,07,1
IN,2,2020,June,08,3
IN,2,2020,June,09,16
IN,2,2020,June,10,13
IN,2,2020,June,11,5
IN,2,2020,June,12,8
IN,2,2020,June,14,1
IN,2,2020,June,15,7
IN,2,2020,June,16,11
IN,2,2020,June,17,12
IN,2,2020,June,18,13
IN,2,2020,June,19,8
IN,2,2020,June,20,5
IN,2,2020,June,21,1
IN,2,2020,June,22,3
IN,2,2020,June,23,3
IN,2,2020,June,24,4
IN,2,2020,June,25,9
IN,2,2020,June,26,11
IN,2,2020,June,27,8
IN,2,2020,June,28,1
IN,2,2020,June,29,8
IN,2,2020,June,30,5
IN,2,2020,March,02,2
IN,2,2020,March,03,12
IN,2,2020,March,04,8
IN,2,2020,March,05,1
IN,2,2020,March,06,2
IN,2,2020,March,07,2
IN,2,2020,March,09,5
IN,2,2020,March,10,6
IN,2,2020,March,11,5
IN,2,2020,March,12,4
IN,2,2020,March,13,2
IN,2,2020,March,14,5
IN,2,2020,March,16,2
IN,2,2020,March,17,3
IN,2,2020,March,18,5
IN,2,2020,March,19,9
IN,2,2020,March,20,8
IN,2,2020,March,21,1
IN,2,2020,March,22,3
IN,2,2020,March,23,4
IN,2,2020,March,25,8
IN,2,2020,March,26,4
IN,2,2020,March,27,3
IN,2,2020,March,28,1
IN,2,2020,March,29,1
IN,2,2020,March,30,1
IN,2,2020,March,31,3
IN,2,2020,May,01,7
IN,2,2020,May,02,3
IN,2,2020,May,03,2
IN,2,2020,May,05,2
IN,2,2020,May,06,3
IN,2,2020,May,07,7
IN,2,2020,May,08,7
IN,2,2020,May,09,2
IN,2,2020,May,10,1
IN,2,2020,May,11,11
IN,2,2020,May,12,11
IN,2,2020,May,13,8
IN,2,2020,May,14,14
IN,2,2020,May,15,8
IN,2,2020,May,16,2
IN,2,2020,May,17,1
IN,2,2020,May,18,12
IN,2,2020,May,19,9
IN,2,2020,May,20,3
IN,2,2020,May,21,6
IN,2,2020,May,22,7
IN,2,2020,May,23,3
IN,2,2020,May,24,2
IN,2,2020,May,25,1
IN,2,2020,May,26,10
IN,2,2020,May,27,7
IN,2,2020,May,28,17
IN,2,2020,May,29,11
IN,2,2020,May,30,3
IN,2,2020,May,31,1
IN,2,2020,November,01,14
IN,2,2020,November,02,15
IN,2,2020,November,03,24
IN,2,2020,November,04,20
IN,2,2020,November,05,10
IN,2,2020,November,06,24
IN,2,2020,November,07,23
IN,2,2020,November,08,17
IN,2,2020,November,09,12
IN,2,2020,November,10,23
IN,2,2020,November,11,41
IN,2,2020,November,12,19
IN,2,2020,November,13,27
IN,2,2020,November,14,12
IN,2,2020,November,15,37
IN,2,2020,November,16,12
IN,2,2020,November,17,15
IN,2,2020,November,18,14
IN,2,2020,November,19,44
IN,2,2020,November,20,16
IN,2,2020,November,21,37
IN,2,2020,November,22,25
IN,2,2020,November,23,14
IN,2,2020,November,24,30
IN,2,2020,November,25,48
IN,2,2020,November,26,47
IN,2,2020,November,27,14
IN,2,2020,November,28,35
IN,2,2020,November,29,19
IN,2,2020,November,30,20
IN,2,2020,October,01,22
IN,2,2020,October,02,21
IN,2,2020,October,03,16
IN,2,2020,October,04,7
IN,2,2020,October,05,21
IN,2,2020,October,06,9
IN,2,2020,October,07,19
IN,2,2020,October,08,30
IN,2,2020,October,09,24
IN,2,2020,October,10,20
IN,2,2020,October,11,15
IN,2,2020,October,12,18
IN,2,2020,October,13,21
IN,2,2020,October,14,10
IN,2,2020,October,15,24
IN,2,2020,October,16,34
IN,2,2020,October,17,4
IN,2,2020,October,18,22
IN,2,2020,October,19,53
IN,2,2020,October,20,12
IN,2,2020,October,21,20
IN,2,2020,October,22,39
IN,2,2020,October,23,18
IN,2,2020,October,24,17
IN,2,2020,October,25,18
IN,2,2020,October,26,19
IN,2,2020,October,27,17
IN,2,2020,October,28,23
IN,2,2020,October,29,28
IN,2,2020,October,30,33
IN,2,2020,October,31,17
IN,2,2020,September,01,2
IN,2,2020,September,02,3
IN,2,2020,September,03,2
IN,2,2020,September,04,5
IN,2,2020,September,07,1
IN,2,2020,September,08,9
IN,2,2020,September,09,4
IN,2,2020,September,10,14
IN,2,2020,September,11,6
IN,2,2020,September,12,5
IN,2,2020,September,13,6
IN,2,2020,September,14,13
IN,2,2020,September,15,11
IN,2,2020,September,16,24
IN,2,2020,September,17,27
IN,2,2020,September,18,47
IN,2,2020,September,19,13
IN,2,2020,September,20,12
IN,2,2020,September,21,7
IN,2,2020,September,22,12
IN,2,2020,September,23,20
IN,2,2020,September,24,13
IN,2,2020,September,25,31
IN,2,2020,September,26,9
IN,2,2020,September,27,10
IN,2,2020,September,28,28
IN,2,2020,September,29,12
IN,2,2020,September,30,18
IN,3,2016,April,01,2
IN,3,2016,April,02,2
IN,3,2016,April,05,3
IN,3,2016,April,08,2
IN,3,2016,April,11,2
IN,3,2016,April,12,2
IN,3,2016,April,13,3
IN,3,2016,April,19,3
IN,3,2016,April,25,1
IN,3,2016,April,26,1
IN,3,2016,April,27,2
IN,3,2016,August,01,1
IN,3,2016,August,02,1
IN,3,2016,August,05,2
IN,3,2016,August,08,3
IN,3,2016,August,09,2
IN,3,2016,August,10,8
IN,3,2016,August,11,11
IN,3,2016,August,12,1
IN,3,2016,August,14,2
IN,3,2016,August,15,4
IN,3,2016,August,16,2
IN,3,2016,August,17,7
IN,3,2016,August,18,2
IN,3,2016,August,20,1
IN,3,2016,August,23,1
IN,3,2016,August,24,8
IN,3,2016,August,25,6
IN,3,2016,August,26,4
IN,3,2016,August,29,1
IN,3,2016,August,30,4
IN,3,2016,August,31,2
IN,3,2016,December,01,5
IN,3,2016,December,02,2
IN,3,2016,December,05,2
IN,3,2016,December,06,1
IN,3,2016,December,07,2
IN,3,2016,December,09,1
IN,3,2016,December,10,3
IN,3,2016,December,11,1
IN,3,2016,December,12,1
IN,3,2016,December,13,5
IN,3,2016,December,14,1
IN,3,2016,December,15,1
IN,3,2016,December,16,3
IN,3,2016,December,17,4
IN,3,2016,December,19,1
IN,3,2016,December,20,1
IN,3,2016,December,22,4
IN,3,2016,December,23,1
IN,3,2016,December,24,2
IN,3,2016,December,25,1
IN,3,2016,December,28,2
IN,3,2016,December,29,1
IN,3,2016,February,09,4
IN,3,2016,February,11,3
IN,3,2016,February,14,2
IN,3,2016,February,15,2
IN,3,2016,February,17,1
IN,3,2016,February,24,3
IN,3,2016,February,25,1
IN,3,2016,February,26,1
IN,3,2016,February,27,1
IN,3,2016,July,03,3
IN,3,2016,July,04,1
IN,3,2016,July,06,1
IN,3,2016,July,07,4
IN,3,2016,July,09,1
IN,3,2016,July,11,1
IN,3,2016,July,12,2
IN,3,2016,July,14,5
IN,3,2016,July,15,1
IN,3,2016,July,18,1
IN,3,2016,July,19,1
IN,3,2016,July,20,2
IN,3,2016,July,21,2
IN,3,2016,July,22,5
IN,3,2016,July,23,2
IN,3,2016,July,27,4
IN,3,2016,July,28,2
IN,3,2016,June,02,1
IN,3,2016,June,10,1
IN,3,2016,June,13,1
IN,3,2016,June,14,2
IN,3,2016,June,16,1
IN,3,2016,June,21,7
IN,3,2016,June,22,1
IN,3,2016,June,23,1
IN,3,2016,June,25,3
IN,3,2016,June,27,4
IN,3,2016,June,28,4
IN,3,2016,June,29,5
IN,3,2016,June,30,1
IN,3,2016,March,01,1
IN,3,2016,March,03,3
IN,3,2016,March,04,2
IN,3,2016,March,10,1
IN,3,2016,March,15,2
IN,3,2016,March,16,1
IN,3,2016,March,17,3
IN,3,2016,May,01,1
IN,3,2016,May,04,2
IN,3,2016,May,09,1
IN,3,2016,May,10,1
IN,3,2016,May,11,3
IN,3,2016,May,17,2
IN,3,2016,May,21,1
IN,3,2016,May,23,1
IN,3,2016,May,24,3
IN,3,2016,May,25,1
IN,3,2016,May,27,2
IN,3,2016,November,01,2
IN,3,2016,November,02,1
IN,3,2016,November,03,2
IN,3,2016,November,04,2
IN,3,2016,November,05,3
IN,3,2016,November,08,4
IN,3,2016,November,09,1
IN,3,2016,November,10,5
IN,3,2016,November,11,4
IN,3,2016,November,12,1
IN,3,2016,November,15,6
IN,3,2016,November,16,1
IN,3,2016,November,17,1
IN,3,2016,November,18,3
IN,3,2016,November,21,1
IN,3,2016,November,23,3
IN,3,2016,November,28,1
IN,3,2016,November,30,1
IN,3,2016,October,01,2
IN,3,2016,October,03,1
IN,3,2016,October,04,1
IN,3,2016,October,05,3
IN,3,2016,October,06,1
IN,3,2016,October,07,1
IN,3,2016,October,11,1
IN,3,2016,October,12,1
IN,3,2016,October,13,3
IN,3,2016,October,14,1
IN,3,2016,October,17,3
IN,3,2016,October,19,2
IN,3,2016,October,20,7
IN,3,2016,October,21,6
IN,3,2016,October,22,1
IN,3,2016,October,23,1
IN,3,2016,October,24,3
IN,3,2016,October,25,2
IN,3,2016,October,26,1
IN,3,2016,October,27,6
IN,3,2016,September,01,3
IN,3,2016,September,02,2
IN,3,2016,September,03,1
IN,3,2016,September,05,1
IN,3,2016,September,06,2
IN,3,2016,September,07,3
IN,3,2016,September,08,3
IN,3,2016,September,09,1
IN,3,2016,September,12,5
IN,3,2016,September,13,2
IN,3,2016,September,15,2
IN,3,2016,September,19,1
IN,3,2016,September,22,3
IN,3,2016,September,23,9
IN,3,2016,September,25,1
IN,3,2016,September,26,2
IN,3,2016,September,27,4
IN,3,2016,September,28,2
IN,3,2016,September,29,3
IN,3,2016,September,30,2
IN,3,2017,April,01,1
IN,3,2017,April,03,3
IN,3,2017,April,04,4
IN,3,2017,April,05,3
IN,3,2017,April,07,1
IN,3,2017,April,09,2
IN,3,2017,April,10,1
IN,3,2017,April,11,1
IN,3,2017,April,12,3
IN,3,2017,April,13,1
IN,3,2017,April,14,1
IN,3,2017,April,18,2
IN,3,2017,April,19,1
IN,3,2017,April,20,2
IN,3,2017,April,21,2
IN,3,2017,April,25,2
IN,3,2017,April,26,1
IN,3,2017,April,27,1
IN,3,2017,April,28,1
IN,3,2017,April,29,3
IN,3,2017,August,01,9
IN,3,2017,August,02,5
IN,3,2017,August,03,2
IN,3,2017,August,04,7
IN,3,2017,August,05,6
IN,3,2017,August,06,1
IN,3,2017,August,07,14
IN,3,2017,August,08,5
IN,3,2017,August,09,8
IN,3,2017,August,10,1
IN,3,2017,August,11,7
IN,3,2017,August,12,3
IN,3,2017,August,13,1
IN,3,2017,August,14,3
IN,3,2017,August,15,8
IN,3,2017,August,16,6
IN,3,2017,August,17,7
IN,3,2017,August,18,9
IN,3,2017,August,19,7
IN,3,2017,August,20,1
IN,3,2017,August,21,2
IN,3,2017,August,22,8
IN,3,2017,August,23,12
IN,3,2017,August,24,13
IN,3,2017,August,25,4
IN,3,2017,August,26,1
IN,3,2017,August,27,5
IN,3,2017,August,28,6
IN,3,2017,August,29,4
IN,3,2017,August,30,5
IN,3,2017,August,31,7
IN,3,2017,December,01,5
IN,3,2017,December,02,2
IN,3,2017,December,03,1
IN,3,2017,December,04,2
IN,3,2017,December,05,7
IN,3,2017,December,06,9
IN,3,2017,December,07,6
IN,3,2017,December,08,5
IN,3,2017,December,09,5
IN,3,2017,December,11,4
IN,3,2017,December,12,12
IN,3,2017,December,13,4
IN,3,2017,December,14,3
IN,3,2017,December,15,8
IN,3,2017,December,16,1
IN,3,2017,December,17,2
IN,3,2017,December,18,9
IN,3,2017,December,19,7
IN,3,2017,December,20,6
IN,3,2017,December,21,5
IN,3,2017,December,22,7
IN,3,2017,December,23,3
IN,3,2017,December,24,6
IN,3,2017,December,25,2
IN,3,2017,December,26,11
IN,3,2017,December,27,10
IN,3,2017,December,28,3
IN,3,2017,December,29,11
IN,3,2017,December,30,5
IN,3,2017,December,31,9
IN,3,2017,February,01,2
IN,3,2017,February,02,1
IN,3,2017,February,03,1
IN,3,2017,February,04,1
IN,3,2017,February,06,1
IN,3,2017,February,07,3
IN,3,2017,February,08,2
IN,3,2017,February,09,2
IN,3,2017,February,10,2
IN,3,2017,February,12,1
IN,3,2017,February,13,3
IN,3,2017,February,14,2
IN,3,2017,February,15,1
IN,3,2017,February,16,4
IN,3,2017,February,17,1
IN,3,2017,February,21,2
IN,3,2017,February,23,3
IN,3,2017,February,24,1
IN,3,2017,February,27,2
IN,3,2017,February,28,1
IN,3,2017,January,02,1
IN,3,2017,January,03,2
IN,3,2017,January,04,1
IN,3,2017,January,05,2
IN,3,2017,January,06,1
IN,3,2017,January,09,1
IN,3,2017,January,10,1
IN,3,2017,January,11,1
IN,3,2017,January,12,6
IN,3,2017,January,14,1
IN,3,2017,January,16,1
IN,3,2017,January,17,2
IN,3,2017,January,19,2
IN,3,2017,January,20,3
IN,3,2017,January,21,1
IN,3,2017,January,23,4
IN,3,2017,January,25,2
IN,3,2017,January,26,4
IN,3,2017,January,27,11
IN,3,2017,January,29,2
IN,3,2017,January,30,3
IN,3,2017,January,31,2
IN,3,2017,July,05,4
IN,3,2017,July,06,3
IN,3,2017,July,10,2
IN,3,2017,July,11,4
IN,3,2017,July,12,1
IN,3,2017,July,14,2
IN,3,2017,July,16,1
IN,3,2017,July,18,2
IN,3,2017,July,19,1
IN,3,2017,July,20,4
IN,3,2017,July,23,2
IN,3,2017,July,25,1
IN,3,2017,July,26,3
IN,3,2017,July,27,9
IN,3,2017,July,28,7
IN,3,2017,July,29,1
IN,3,2017,July,30,3
IN,3,2017,July,31,2
IN,3,2017,June,01,2
IN,3,2017,June,02,3
IN,3,2017,June,05,2
IN,3,2017,June,06,1
IN,3,2017,June,07,2
IN,3,2017,June,08,1
IN,3,2017,June,09,2
IN,3,2017,June,10,1
IN,3,2017,June,13,1
IN,3,2017,June,14,1
IN,3,2017,June,15,1
IN,3,2017,June,16,2
IN,3,2017,June,17,1
IN,3,2017,June,19,3
IN,3,2017,June,21,1
IN,3,2017,June,22,3
IN,3,2017,June,23,4
IN,3,2017,June,26,1
IN,3,2017,June,27,4
IN,3,2017,June,28,5
IN,3,2017,June,29,1
IN,3,2017,June,30,1
IN,3,2017,March,01,3
IN,3,2017,March,03,5
IN,3,2017,March,05,1
IN,3,2017,March,06,3
IN,3,2017,March,08,1
IN,3,2017,March,09,2
IN,3,2017,March,10,4
IN,3,2017,March,13,3
IN,3,2017,March,14,2
IN,3,2017,March,16,2
IN,3,2017,March,17,4
IN,3,2017,March,18,1
IN,3,2017,March,20,1
IN,3,2017,March,21,5
IN,3,2017,March,22,1
IN,3,2017,March,23,3
IN,3,2017,March,24,3
IN,3,2017,March,25,2
IN,3,2017,March,27,6
IN,3,2017,March,29,1
IN,3,2017,March,30,4
IN,3,2017,March,31,5
IN,3,2017,May,03,1
IN,3,2017,May,04,7
IN,3,2017,May,05,1
IN,3,2017,May,07,1
IN,3,2017,May,08,1
IN,3,2017,May,09,2
IN,3,2017,May,11,1
IN,3,2017,May,12,1
IN,3,2017,May,13,2
IN,3,2017,May,15,11
IN,3,2017,May,16,1
IN,3,2017,May,17,6
IN,3,2017,May,18,4
IN,3,2017,May,19,1
IN,3,2017,May,22,1
IN,3,2017,May,23,2
IN,3,2017,May,24,4
IN,3,2017,May,25,4
IN,3,2017,May,26,1
IN,3,2017,May,27,1
IN,3,2017,May,29,1
IN,3,2017,May,30,1
IN,3,2017,May,31,1
IN,3,2017,November,01,1
IN,3,2017,November,02,1
IN,3,2017,November,03,5
IN,3,2017,November,04,1
IN,3,2017,November,06,1
IN,3,2017,November,07,2
IN,3,2017,November,08,2
IN,3,2017,November,10,3
IN,3,2017,November,11,3
IN,3,2017,November,13,1
IN,3,2017,November,15,3
IN,3,2017,November,16,5
IN,3,2017,November,17,3
IN,3,2017,November,18,4
IN,3,2017,November,19,10
IN,3,2017,November,20,5
IN,3,2017,November,21,7
IN,3,2017,November,22,10
IN,3,2017,November,23,1
IN,3,2017,November,24,8
IN,3,2017,November,25,1
IN,3,2017,November,26,4
IN,3,2017,November,27,5
IN,3,2017,November,28,4
IN,3,2017,November,29,12
IN,3,2017,November,30,5
IN,3,2017,October,01,2
IN,3,2017,October,02,11
IN,3,2017,October,03,5
IN,3,2017,October,04,3
IN,3,2017,October,05,7
IN,3,2017,October,06,6
IN,3,2017,October,07,1
IN,3,2017,October,08,4
IN,3,2017,October,09,3
IN,3,2017,October,10,13
IN,3,2017,October,11,7
IN,3,2017,October,12,4
IN,3,2017,October,13,7
IN,3,2017,October,14,4
IN,3,2017,October,15,1
IN,3,2017,October,16,8
IN,3,2017,October,17,10
IN,3,2017,October,18,1
IN,3,2017,October,19,9
IN,3,2017,October,20,9
IN,3,2017,October,21,5
IN,3,2017,October,22,2
IN,3,2017,October,23,6
IN,3,2017,October,24,1
IN,3,2017,October,26,1
IN,3,2017,October,27,2
IN,3,2017,October,28,1
IN,3,2017,October,29,1
IN,3,2017,October,30,1
IN,3,2017,October,31,1
IN,3,2017,September,01,14
IN,3,2017,September,02,5
IN,3,2017,September,03,5
IN,3,2017,September,04,2
IN,3,2017,September,05,8
IN,3,2017,September,06,4
IN,3,2017,September,07,5
IN,3,2017,September,08,3
IN,3,2017,September,09,2
IN,3,2017,September,10,7
IN,3,2017,September,11,7
IN,3,2017,September,12,5
IN,3,2017,September,13,4
IN,3,2017,September,14,13
IN,3,2017,September,15,6
IN,3,2017,September,16,1
IN,3,2017,September,17,3
IN,3,2017,September,18,9
IN,3,2017,September,19,5
IN,3,2017,September,20,8
IN,3,2017,September,21,8
IN,3,2017,September,22,6
IN,3,2017,September,23,4
IN,3,2017,September,24,5
IN,3,2017,September,25,10
IN,3,2017,September,26,14
IN,3,2017,September,27,8
IN,3,2017,September,28,15
IN,3,2017,September,29,13
IN,3,2017,September,30,2
IN,3,2018,April,01,1
IN,3,2018,April,02,1
IN,3,2018,April,03,8
IN,3,2018,April,04,1
IN,3,2018,April,05,5
IN,3,2018,April,06,6
IN,3,2018,April,07,4
IN,3,2018,April,08,2
IN,3,2018,April,09,9
IN,3,2018,April,10,6
IN,3,2018,April,11,5
IN,3,2018,April,12,6
IN,3,2018,April,13,8
IN,3,2018,April,15,2
IN,3,2018,April,16,6
IN,3,2018,April,17,9
IN,3,2018,April,18,3
IN,3,2018,April,19,8
IN,3,2018,April,20,5
IN,3,2018,April,22,1
IN,3,2018,April,23,12
IN,3,2018,April,24,4
IN,3,2018,April,25,7
IN,3,2018,April,26,13
IN,3,2018,April,27,7
IN,3,2018,April,28,1
IN,3,2018,April,29,2
IN,3,2018,April,30,3
IN,3,2018,August,01,7
IN,3,2018,August,02,6
IN,3,2018,August,03,8
IN,3,2018,August,04,3
IN,3,2018,August,05,5
IN,3,2018,August,06,2
IN,3,2018,August,07,7
IN,3,2018,August,09,3
IN,3,2018,August,10,5
IN,3,2018,August,11,2
IN,3,2018,August,13,4
IN,3,2018,August,14,8
IN,3,2018,August,15,7
IN,3,2018,August,16,4
IN,3,2018,August,17,4
IN,3,2018,August,18,1
IN,3,2018,August,19,1
IN,3,2018,August,20,6
IN,3,2018,August,21,3
IN,3,2018,August,22,5
IN,3,2018,August,23,6
IN,3,2018,August,24,6
IN,3,2018,August,25,4
IN,3,2018,August,27,6
IN,3,2018,August,28,6
IN,3,2018,August,29,5
IN,3,2018,August,30,16
IN,3,2018,August,31,11
IN,3,2018,December,01,2
IN,3,2018,December,02,1
IN,3,2018,December,03,7
IN,3,2018,December,04,6
IN,3,2018,December,05,10
IN,3,2018,December,06,3
IN,3,2018,December,07,2
IN,3,2018,December,08,2
IN,3,2018,December,09,2
IN,3,2018,December,10,3
IN,3,2018,December,11,9
IN,3,2018,December,12,1
IN,3,2018,December,13,8
IN,3,2018,December,14,6
IN,3,2018,December,15,4
IN,3,2018,December,16,1
IN,3,2018,December,17,6
IN,3,2018,December,18,10
IN,3,2018,December,19,6
IN,3,2018,December,20,5
IN,3,2018,December,21,6
IN,3,2018,December,22,2
IN,3,2018,December,23,3
IN,3,2018,December,24,1
